"","Parroquia","Municipio","forest_decrease_annual","Area","w","forest_decrease_cum","forest_decrease_proportion","forest_decrease_cum_w","forest_decrease_annual_w","Year"
"210","Cedeño","Cedeño",0,10630.4975152209,0.0417835015073879,2769.91188968839,0,115.736617618126,0,1994
"211","Cedeño","Cedeño",30.7623030751627,10630.4975152209,0.0417835015073879,2800.67419276355,0.00289377830446006,117.021974355038,1.28535673691178,1995
"212","Cedeño","Cedeño",16.3197396160839,10630.4975152209,0.0417835015073879,2816.99393237964,0.0015351811702808,117.703870219887,0.681895864848819,1996
"213","Cedeño","Cedeño",21.2161264714924,10630.4975152209,0.0417835015073879,2838.21005885113,0.001995779260671,118.59035427229,0.886484052402535,1997
"214","Cedeño","Cedeño",30.9519362175327,10630.4975152209,0.0417835015073879,2869.16199506866,0.00291161689969969,119.883634545891,1.29328027360185,1998
"215","Cedeño","Cedeño",61.3535518860327,10630.4975152209,0.0417835015073879,2930.51554695469,0.00577146570968912,122.447200773605,2.56356622771365,1999
"216","Cedeño","Cedeño",8.96895117147158,10630.4975152209,0.0417835015073879,2939.48449812616,0.000843700039309518,122.821954958398,0.374754184792871,2000
"217","Cedeño","Cedeño",5.56501118093428,10630.4975152209,0.0417835015073879,2945.0495093071,0.000523494895038189,123.054480611465,0.232525653067198,2001
"218","Cedeño","Cedeño",7.07153390223208,10630.4975152209,0.0417835015073879,2952.12104320933,0.000665211942536741,123.349954058929,0.295473447463459,2002
"219","Cedeño","Cedeño",17.5273851272913,10630.4975152209,0.0417835015073879,2969.64842833662,0.00164878314511577,124.082309581815,0.732355522886744,2003
"220","Cedeño","Cedeño",70.6262173491547,10630.4975152209,0.0417835015073879,3040.27464568578,0.00664373584096428,127.033320240885,2.95101065906951,2004
"221","Cedeño","Cedeño",19.0321139773013,10630.4975152209,0.0417835015073879,3059.30675966308,0.00179033144498184,127.828548603944,0.795228363059347,2005
"222","Cedeño","Cedeño",1.41517523940501,10630.4975152209,0.0417835015073879,3060.72193490248,0.000133124083551005,127.887679580693,0.0591309767488972,2006
"223","Cedeño","Cedeño",5.65444737128128,10630.4975152209,0.0417835015073879,3066.37638227377,0.000531908065749996,128.123942190954,0.236262610261377,2007
"224","Cedeño","Cedeño",5.27703314101376,10630.4975152209,0.0417835015073879,3071.65341541478,0.000496405096135721,128.344435113157,0.220492922202084,2008
"225","Cedeño","Cedeño",8.67141760929037,10630.4975152209,0.0417835015073879,3080.32483302407,0.000815711362226888,128.706757303906,0.362322190748974,2009
"226","Cedeño","Cedeño",3.58207539038289,10630.4975152209,0.0417835015073879,3083.90690841445,0.000336962158662286,128.856428956379,0.149671652473641,2010
"227","Cedeño","Cedeño",6.69176894954606,10630.4975152209,0.0417835015073879,3090.598677364,0.000629487842875153,129.13603449437,0.279605537990449,2011
"228","Cedeño","Cedeño",4.33541740312837,10630.4975152209,0.0417835015073879,3094.93409476713,0.000407828269271581,129.317183413968,0.18114891959877,2012
"229","Cedeño","Cedeño",2.07407265775859,10630.4975152209,0.0417835015073879,3097.00816742488,0.000195105888015957,129.40384543199,0.086662018021888,2013
"230","Cedeño","Cedeño",3.77320396452263,10630.4975152209,0.0417835015073879,3100.78137138941,0.000354941427634982,129.56150310553,0.157657673539313,2014
"231","Cedeño","Cedeño",0,10630.4975152209,0.0417835015073879,3100.78137138941,0,129.56150310553,0,2015
"232","Cedeño","Cedeño",4.24395224737151,10630.4975152209,0.0417835015073879,3105.02532363678,0.000399224235864311,129.738830290655,0.17732718512533,2016
"233","Cedeño","Cedeño",0.848408153782632,10630.4975152209,0.0417835015073879,3105.87373179056,7.98088850091796e-05,129.774279754027,0.0354494633724568,2017
"234","Cedeño","Cedeño",1.60483648652807,10630.4975152209,0.0417835015073879,3107.47856827709,0.000150965322575942,129.841335441781,0.0670556877539567,2018
"235","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3107.47856827709,0,0.295538743341089,0,1993
"236","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3107.47856827709,0,0.295538743341089,0,1994
"237","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3107.47856827709,0,0.295538743341089,0,1995
"238","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3107.47856827709,0,0.295538743341089,0,1996
"239","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3107.47856827709,0,0.295538743341089,0,1997
"240","Chirica","Caroní",0.845986351224297,24.1966386594017,9.51056417116169e-05,3108.32455462831,0.0349629699865599,0.295619201415902,8.04580748124561e-05,1998
"241","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.32455462831,0,0.295619201415902,0,1999
"242","Chirica","Caroní",0.0939868382358336,24.1966386594017,9.51056417116169e-05,3108.41854146655,0.00388429316810559,0.295628140094465,8.93867856286489e-06,2000
"243","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2001
"244","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2002
"245","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2003
"246","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2004
"247","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2005
"248","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2006
"249","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2007
"250","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2008
"251","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2009
"252","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2010
"253","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2011
"254","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2012
"255","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2013
"256","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2014
"257","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2015
"258","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2016
"259","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2017
"260","Chirica","Caroní",0,24.1966386594017,9.51056417116169e-05,3108.41854146655,0,0.295628140094465,0,2018
"261","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3108.41854146655,0,0.543061001222574,0,1993
"262","Dalla Costa","Caroní",0.18797169111214,44.4485792604071,0.000174706524870476,3108.60651315766,0.00422896961477411,0.543093841103502,3.28398809282285e-05,1994
"263","Dalla Costa","Caroní",0.0940046096421781,44.4485792604071,0.000174706524870476,3108.7005177673,0.00211490696005021,0.543110264322175,1.64232186723906e-05,1995
"264","Dalla Costa","Caroní",0.187971692429454,44.4485792604071,0.000174706524870476,3108.88848945973,0.00422896964441092,0.543143104203333,3.28398811583718e-05,1996
"265","Dalla Costa","Caroní",1.78609280181146,44.4485792604071,0.000174706524870476,3110.67458226155,0.0401833496487578,0.543455146269834,0.000312042066500652,1997
"266","Dalla Costa","Caroní",1.78608816981472,44.4485792604071,0.000174706524870476,3112.46067043136,0.0401832454385262,0.543767187527095,0.000312041257260598,1998
"267","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3112.46067043136,0,0.543767187527095,0,1999
"268","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3112.46067043136,0,0.543767187527095,0,2000
"269","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3112.46067043136,0,0.543767187527095,0,2001
"270","Dalla Costa","Caroní",1.03403562959956,44.4485792604071,0.000174706524870476,3113.49470606096,0.0232636373716592,0.543947840298534,0.000180652771439594,2002
"271","Dalla Costa","Caroní",0.470036798173079,44.4485792604071,0.000174706524870476,3113.96474285913,0.0105748441456208,0.544029958794104,8.21184955700639e-05,2003
"272","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3113.96474285913,0,0.544029958794104,0,2004
"273","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3113.96474285913,0,0.544029958794104,0,2005
"274","Dalla Costa","Caroní",0.0939861769615931,44.4485792604071,0.000174706524870476,3114.05872903609,0.00211449226331767,0.544046378792467,1.64199983628215e-05,2006
"275","Dalla Costa","Caroní",0.0939855154678611,44.4485792604071,0.000174706524870476,3114.15271455156,0.00211447738109325,0.544062798675262,1.64198827955504e-05,2007
"276","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.15271455156,0,0.544062798675262,0,2008
"277","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.15271455156,0,0.544062798675262,0,2009
"278","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.15271455156,0,0.544062798675262,0,2010
"279","Dalla Costa","Caroní",0.0939967310010843,44.4485792604071,0.000174706524870476,3114.24671128256,0.00211472970711603,0.544079220517485,1.64218422223844e-05,2011
"280","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.24671128256,0,0.544079220517485,0,2012
"281","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.24671128256,0,0.544079220517485,0,2013
"282","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.24671128256,0,0.544079220517485,0,2014
"283","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3114.24671128256,0,0.544079220517485,0,2015
"284","Dalla Costa","Caroní",1.69203367639252,44.4485792604071,0.000174706524870476,3115.93874495896,0.038067216197835,0.544374829841051,0.000295609323566353,2016
"285","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3115.93874495896,0,0.544374829841051,0,2017
"286","Dalla Costa","Caroní",0,44.4485792604071,0.000174706524870476,3115.93874495896,0,0.544374829841051,0,2018
"287","Dalla Costa","Sifontes",6.88355963001177,7358.97064771623,0.0289246632823549,3122.82230458897,0.000935397076512053,90.3265836508634,0.199104644482102,1993
"288","Dalla Costa","Sifontes",0,7358.97064771623,0.0289246632823549,3122.82230458897,0,90.3265836508634,0,1994
"289","Dalla Costa","Sifontes",57.96825606531,7358.97064771623,0.0289246632823549,3180.79056065428,0.00787722343794098,92.0032959386179,1.67671228775442,1995
"290","Dalla Costa","Sifontes",10.6531478034988,7358.97064771623,0.0289246632823549,3191.44370845778,0.00144764102392566,92.3114346517312,0.308138713113362,1996
"291","Dalla Costa","Sifontes",21.9633416138269,7358.97064771623,0.0289246632823549,3213.4070500716,0.00298456709032301,92.9467169124665,0.635282260735276,1997
"292","Dalla Costa","Sifontes",13.197559240509,7358.97064771623,0.0289246632823549,3226.60460931211,0.00179339745628755,93.3284518696472,0.381734957180654,1998
"293","Dalla Costa","Sifontes",11.6882703782451,7358.97064771623,0.0289246632823549,3238.29287969036,0.00158830235066536,93.666531154691,0.338079285043863,1999
"294","Dalla Costa","Sifontes",10.085156377239,7358.97064771623,0.0289246632823549,3248.3780360676,0.00137045748108383,93.9582409070525,0.291709752361532,2000
"295","Dalla Costa","Sifontes",3.11066752139094,7358.97064771623,0.0289246632823549,3251.48870358899,0.000422704162076839,94.0482159176921,0.0899750106395905,2001
"296","Dalla Costa","Sifontes",2.54514684624214,7358.97064771623,0.0289246632823549,3254.03385043523,0.00034585636607098,94.1218334332238,0.0736175155317014,2002
"297","Dalla Costa","Sifontes",1.79182745670891,7358.97064771623,0.0289246632823549,3255.82567789194,0.000243488871268291,94.1736614390692,0.0518280058453836,2003
"298","Dalla Costa","Sifontes",47.3545142829991,7358.97064771623,0.0289246632823549,3303.18019217494,0.0064349372418947,95.5433748196044,1.36971338053522,2004
"299","Dalla Costa","Sifontes",0.754208224529531,7358.97064771623,0.0289246632823549,3303.93440039947,0.000102488277319545,95.5651900385437,0.0218152189392994,2005
"300","Dalla Costa","Sifontes",0,7358.97064771623,0.0289246632823549,3303.93440039947,0,95.5651900385437,0,2006
"301","Dalla Costa","Sifontes",0,7358.97064771623,0.0289246632823549,3303.93440039947,0,95.5651900385437,0,2007
"302","Dalla Costa","Sifontes",0.282762089224571,7358.97064771623,0.0289246632823549,3304.21716248869,3.84241360321668e-05,95.5733688367636,0.00817879821983591,2008
"303","Dalla Costa","Sifontes",0.754400466450223,7358.97064771623,0.0289246632823549,3304.97156295514,0.000102514400799294,95.5951896162357,0.0218207794721242,2009
"304","Dalla Costa","Sifontes",1.03685558612678,7358.97064771623,0.0289246632823549,3306.00841854127,0.000140896823178464,95.6251803149368,0.0299906987011459,2010
"305","Dalla Costa","Sifontes",1.97903379546444,7358.97064771623,0.0289246632823549,3307.98745233673,0.000268928072987845,95.682423201095,0.0572428861582098,2011
"306","Dalla Costa","Sifontes",1.31950156831378,7358.97064771623,0.0289246632823549,3309.30695390505,0.000179305181591297,95.7205893396591,0.0381661385640153,2012
"307","Dalla Costa","Sifontes",0.188659197367159,7358.97064771623,0.0289246632823549,3309.49561310241,2.56366285990972e-05,95.726046243418,0.00545690375896441,2013
"308","Dalla Costa","Sifontes",0.282772817605392,7358.97064771623,0.0289246632823549,3309.77838592002,3.84255938964979e-05,95.7342253519527,0.00817910853463872,2014
"309","Dalla Costa","Sifontes",0,7358.97064771623,0.0289246632823549,3309.77838592002,0,95.7342253519527,0,2015
"310","Dalla Costa","Sifontes",6.22199858442559,7358.97064771623,0.0289246632823549,3316.00038450444,0.000845498491878958,95.9141945659505,0.179969213997799,2016
"311","Dalla Costa","Sifontes",0.188552195229718,7358.97064771623,0.0289246632823549,3316.18893669967,2.56220882316242e-05,95.9196483747086,0.00545380875816844,2017
"312","Dalla Costa","Sifontes",0.75424933783773,7358.97064771623,0.0289246632823549,3316.94318603751,0.000102493864148215,95.9414647828365,0.0218164081278955,2018
"313","El Callao","El Callao",4.14797537261762,2294.58049441527,0.00901892008440315,3321.09116141013,0.00180772711295737,29.9526557777756,0.0374102583977107,1993
"314","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3321.09116141013,0,29.9526557777756,0,1994
"315","El Callao","El Callao",42.1010271518347,2294.58049441527,0.00901892008440315,3363.19218856196,0.0183480279965351,30.3323615771293,0.379705799353684,1995
"316","El Callao","El Callao",7.06607282863743,2294.58049441527,0.00901892008440315,3370.2582613906,0.00307946173421912,30.3960899232814,0.0637283461520535,1996
"317","El Callao","El Callao",13.7547467596709,2294.58049441527,0.00901892008440315,3384.01300815027,0.00599444943995134,30.520142885088,0.124052961806675,1997
"318","El Callao","El Callao",12.0567498895131,2294.58049441527,0.00901892008440315,3396.06975803979,0.00525444625667208,30.6288817488192,0.108738863731155,1998
"319","El Callao","El Callao",10.6465182767205,2294.58049441527,0.00901892008440315,3406.71627631651,0.00463985390908396,30.7249018463341,0.0960200975148797,1999
"320","El Callao","El Callao",9.23078615490947,2294.58049441527,0.00901892008440315,3415.94706247142,0.00402286438735798,30.8081535689814,0.0832517226473436,2000
"321","El Callao","El Callao",1.41327466581037,2294.58049441527,0.00901892008440315,3417.36033713723,0.000615918539031473,30.8208997802497,0.0127462112682553,2001
"322","El Callao","El Callao",0.376830231944421,2294.58049441527,0.00901892008440315,3417.73716736917,0.0001642261985847,30.824298381997,0.00339860174729384,2002
"323","El Callao","El Callao",4.2388685263333,2294.58049441527,0.00901892008440315,3421.9760358955,0.00184733921370385,30.8625283984842,0.0382300164872918,2003
"324","El Callao","El Callao",10.083590024502,2294.58049441527,0.00901892008440315,3432.05962592001,0.0043945244235468,30.9534714910791,0.0909430925948684,2004
"325","El Callao","El Callao",1.31892828342245,2294.58049441527,0.00901892008440315,3433.37855420343,0.000574801488390823,30.9653667998644,0.0118953087852461,2005
"326","El Callao","El Callao",0.282444878795667,2294.58049441527,0.00901892008440315,3433.66099908222,0.000123092164115882,30.9679141476545,0.00254734779010706,2006
"327","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3433.66099908222,0,30.9679141476545,0,2007
"328","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3433.66099908222,0,30.9679141476545,0,2008
"329","El Callao","El Callao",0.659482479459577,2294.58049441527,0.00901892008440315,3434.32048156168,0.000287408735960528,30.9738619674338,0.00594781977930997,2009
"330","El Callao","El Callao",1.13045125105345,2294.58049441527,0.00901892008440315,3435.45093281274,0.000492661405343953,30.9840574169263,0.0101954494925646,2010
"331","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3435.45093281274,0,30.9840574169263,0,2011
"332","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3435.45093281274,0,30.9840574169263,0,2012
"333","El Callao","El Callao",0.659062218847519,2294.58049441527,0.00901892008440315,3436.10999503158,0.000287225582389285,30.9900014464088,0.0059440294824352,2013
"334","El Callao","El Callao",3.76757498698587,2294.58049441527,0.00901892008440315,3439.87757001857,0.00164194500744501,31.0239809041284,0.0339794577196218,2014
"335","El Callao","El Callao",0,2294.58049441527,0.00901892008440315,3439.87757001857,0,31.0239809041284,0,2015
"336","El Callao","El Callao",1.97853677351149,2294.58049441527,0.00901892008440315,3441.85610679208,0.000862265140981982,31.0418251691727,0.017844265044353,2016
"337","El Callao","El Callao",0.471143130836637,2294.58049441527,0.00901892008440315,3442.32724992292,0.000205328656799507,31.0460743714181,0.00424920224533113,2017
"338","El Callao","El Callao",1.131070240519,2294.58049441527,0.00901892008440315,3443.45832016344,0.000492931166839379,31.0562754035272,0.0102010321090875,2018
"339","Gran Sabana","Gran Sabana",176.388311394717,29023.693681108,0.11407853178444,3619.84663155815,0.00607739019480939,412.946789013007,20.122119587846,1993
"340","Gran Sabana","Gran Sabana",0,29023.693681108,0.11407853178444,3619.84663155815,0,412.946789013007,0,1994
"341","Gran Sabana","Gran Sabana",134.485666213759,29023.693681108,0.11407853178444,3754.33229777191,0.00463365096432567,428.288716360725,15.341927347718,1995
"342","Gran Sabana","Gran Sabana",94.5819861767405,29023.693681108,0.11407853178444,3848.91428394865,0.00325878529507447,439.078490477023,10.7897741162988,1996
"343","Gran Sabana","Gran Sabana",96.1213475253265,29023.693681108,0.11407853178444,3945.03563147398,0.00331182338752057,450.043872675855,10.9653821988312,1997
"344","Gran Sabana","Gran Sabana",42.9307389941185,29023.693681108,0.11407853178444,3987.9663704681,0.00147916180021094,454.941348348725,4.89747567287006,1998
"345","Gran Sabana","Gran Sabana",276.672868272061,29023.693681108,0.11407853178444,4264.63923874016,0.00953265533022601,486.503782945791,31.5624345970666,1999
"346","Gran Sabana","Gran Sabana",15.319795979511,29023.693681108,0.11407853178444,4279.95903471967,0.000527837571186982,488.251442778371,1.74765983257979,2000
"347","Gran Sabana","Gran Sabana",17.3102853545772,29023.693681108,0.11407853178444,4297.26932007425,0.000596419103122107,490.226174716391,1.97473193801987,2001
"348","Gran Sabana","Gran Sabana",3.78333966711313,29023.693681108,0.11407853178444,4301.05265974136,0.000130353486660996,490.657772550857,0.4315978344661,2002
"349","Gran Sabana","Gran Sabana",12.4811031006412,29023.693681108,0.11407853178444,4313.533762842,0.000430031519687839,492.081598467628,1.42382591677138,2003
"350","Gran Sabana","Gran Sabana",134.77060263395,29023.693681108,0.11407853178444,4448.30436547595,0.00464346833710123,507.456030943814,15.3744324761853,2004
"351","Gran Sabana","Gran Sabana",0.188991614364868,29023.693681108,0.11407853178444,4448.49335709032,6.51163206314728e-06,507.4775908297,0.0215598858863153,2005
"352","Gran Sabana","Gran Sabana",2.07937542206009,29023.693681108,0.11407853178444,4450.57273251238,7.16440658762048e-05,507.714802924877,0.237212095177266,2006
"353","Gran Sabana","Gran Sabana",2.64705650154176,29023.693681108,0.11407853178444,4453.21978901392,9.12032951637983e-05,508.016775244124,0.301972319246341,2007
"354","Gran Sabana","Gran Sabana",0.945525067248246,29023.693681108,0.11407853178444,4454.16531408117,3.25776959210297e-05,508.124639355561,0.107864111437064,2008
"355","Gran Sabana","Gran Sabana",0.567560158063325,29023.693681108,0.11407853178444,4454.73287423923,1.95550629874777e-05,508.189385785092,0.0647464295312091,2009
"356","Gran Sabana","Gran Sabana",1.13471442211922,29023.693681108,0.11407853178444,4455.86758866135,3.90961410558789e-05,508.318832340362,0.12944655526999,2010
"357","Gran Sabana","Gran Sabana",0,29023.693681108,0.11407853178444,4455.86758866135,0,508.318832340362,0,2011
"358","Gran Sabana","Gran Sabana",2.45789541073911,29023.693681108,0.11407853178444,4458.32548407209,8.46858238563548e-05,508.599225440099,0.280393099736832,2012
"359","Gran Sabana","Gran Sabana",2.26902834553735,29023.693681108,0.11407853178444,4460.59451241763,7.81784830858485e-05,508.858072862335,0.258847422236179,2013
"360","Gran Sabana","Gran Sabana",1.03942405211509,29023.693681108,0.11407853178444,4461.63393646974,3.58129486734374e-05,508.976648832102,0.118575969766723,2014
"361","Gran Sabana","Gran Sabana",0,29023.693681108,0.11407853178444,4461.63393646974,0,508.976648832102,0,2015
"362","Gran Sabana","Gran Sabana",5.76716671178204,29023.693681108,0.11407853178444,4467.40110318152,0.000198705470611275,509.634558743138,0.657909911036194,2016
"363","Gran Sabana","Gran Sabana",8.2167866230011,29023.693681108,0.11407853178444,4475.61788980452,0.000283106165372381,510.571917697076,0.937358953937996,2017
"364","Gran Sabana","Gran Sabana",4.44254478430856,29023.693681108,0.11407853178444,4480.06043458883,0.000153066140826875,511.078716683456,0.506798986380544,2018
"365","Guaniamo","Cedeño",9.34177366533272,5019.55809830192,0.0197295294097495,4489.40220825417,0.00186107491583631,88.573792899945,0.184308798269405,1993
"366","Guaniamo","Cedeño",0,5019.55809830192,0.0197295294097495,4489.40220825417,0,88.573792899945,0,1994
"367","Guaniamo","Cedeño",20.2710228284354,5019.55809830192,0.0197295294097495,4509.6732310826,0.00403840785014381,88.9737306410043,0.39993774105932,1995
"368","Guaniamo","Cedeño",13.6678719956901,5019.55809830192,0.0197295294097495,4523.34110307829,0.00272292335859482,89.243391323512,0.26966068250766,1996
"369","Guaniamo","Cedeño",14.9923639742307,5019.55809830192,0.0197295294097495,4538.33346705252,0.00298678960988667,89.5391836094633,0.295792285951254,1997
"370","Guaniamo","Cedeño",21.1215804245508,5019.55809830192,0.0197295294097495,4559.45504747707,0.00420785655049915,89.9559024516298,0.416718842166565,1998
"371","Guaniamo","Cedeño",32.1613745587014,5019.55809830192,0.0197295294097495,4591.61642203577,0.00640721233400632,90.5904312368437,0.634528785213869,1999
"372","Guaniamo","Cedeño",5.18850006965199,5019.55809830192,0.0197295294097495,4596.80492210543,0.00103365674189671,90.6927979015604,0.102366664716686,2000
"373","Guaniamo","Cedeño",5.65999943916163,5019.55809830192,0.0197295294097495,4602.46492154459,0.0011275891877965,90.8044670269545,0.111669125394105,2001
"374","Guaniamo","Cedeño",2.54617111721812,5019.55809830192,0.0197295294097495,4605.01109266181,0.000507250054159044,90.8547017848939,0.0502347579394097,2002
"375","Guaniamo","Cedeño",5.6581350583484,5019.55809830192,0.0197295294097495,4610.66922772015,0.00112721776450052,90.9663341269319,0.11163234203802,2003
"376","Guaniamo","Cedeño",23.8624976205981,5019.55809830192,0.0197295294097495,4634.53172534075,0.00475390405953675,91.4371299755276,0.470795848595668,2004
"377","Guaniamo","Cedeño",3.58289093886473,5019.55809830192,0.0197295294097495,4638.11461627962,0.000713786127921658,91.5078187276778,0.0706887521502568,2005
"378","Guaniamo","Cedeño",0.377351466673797,5019.55809830192,0.0197295294097495,4638.49196774629,7.51762325056965e-05,91.5152636945374,0.00744496685955279,2006
"379","Guaniamo","Cedeño",0.848499230811109,5019.55809830192,0.0197295294097495,4639.3404669771,0.000169038631328553,91.5320041850658,0.0167404905284376,2007
"380","Guaniamo","Cedeño",3.2992225611512,5019.55809830192,0.0197295294097495,4642.63968953825,0.000657273508253107,91.5970962936154,0.0650921085495417,2008
"381","Guaniamo","Cedeño",4.99789182513495,5019.55809830192,0.0197295294097495,4647.63758136339,0.000995683629366835,91.6957023473661,0.0986060537507467,2009
"382","Guaniamo","Cedeño",2.73405993313238,5019.55809830192,0.0197295294097495,4650.37164129652,0.000544681400152992,91.7496440632249,0.0539417158587531,2010
"383","Guaniamo","Cedeño",2.45160117606851,5019.55809830192,0.0197295294097495,4652.82324247259,0.000488409761986392,91.7980130007291,0.0483689375042202,2011
"384","Guaniamo","Cedeño",1.69758173519394,5019.55809830192,0.0197295294097495,4654.52082420778,0.000338193462840527,91.8315054894991,0.0334924887699625,2012
"385","Guaniamo","Cedeño",0.660157027213877,5019.55809830192,0.0197295294097495,4655.180981235,0.000131516961112016,91.8445300769825,0.013024587483469,2013
"386","Guaniamo","Cedeño",2.4522855730079,5019.55809830192,0.0197295294097495,4657.633266808,0.000488546108040365,91.8929125173163,0.0483824403337638,2014
"387","Guaniamo","Cedeño",0,5019.55809830192,0.0197295294097495,4657.633266808,0,91.8929125173163,0,2015
"388","Guaniamo","Cedeño",1.13094514865192,5019.55809830192,0.0197295294097495,4658.76421195666,0.000225307711655835,91.9152255328874,0.0223130155711416,2016
"389","Guaniamo","Cedeño",0.84848525431254,5019.55809830192,0.0197295294097495,4659.61269721097,0.000169035846920384,91.9319657476661,0.0167402147786981,2017
"390","Guaniamo","Cedeño",0.188719486857952,5019.55809830192,0.0197295294097495,4659.80141669783,3.75968328610031e-05,91.9356890943323,0.0037233466661568,2018
"391","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4659.80141669783,0,15.9276783105399,0,1993
"392","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4659.80141669783,0,15.9276783105399,0,1994
"393","Guarataro","Sucre",4.23823107404113,869.628622338215,0.00341810237952739,4664.03964777187,0.00487361037248933,15.9421650182591,0.0144867077191669,1995
"394","Guarataro","Sucre",2.35482528886335,869.628622338215,0.00341810237952739,4666.39447306073,0.00270785163732515,15.9502140521823,0.00804903392323509,1996
"395","Guarataro","Sucre",4.61479082073108,869.628622338215,0.00341810237952739,4671.00926388146,0.0053066225078046,15.9659878796677,0.0157738274853621,1997
"396","Guarataro","Sucre",12.9036673050332,869.628622338215,0.00341810237952739,4683.9129311865,0.0148381354679178,16.0100939355877,0.0441060559199637,1998
"397","Guarataro","Sucre",7.81753752068716,869.628622338215,0.00341810237952739,4691.73046870718,0.00898951267228043,16.0368150791892,0.0267211436015054,1999
"398","Guarataro","Sucre",3.67358867284315,869.628622338215,0.00341810237952739,4695.40405738003,0.00422431895464271,16.0493717813732,0.01255670218405,2000
"399","Guarataro","Sucre",0.753540227785496,869.628622338215,0.00341810237952739,4696.15759760781,0.000866508079919694,16.0519474590189,0.00257567764566321,2001
"400","Guarataro","Sucre",0.470976908013704,869.628622338215,0.00341810237952739,4696.62857451583,0.000541583954248613,16.0535573063089,0.00160984728998409,2002
"401","Guarataro","Sucre",1.41316332915116,869.628622338215,0.00341810237952739,4698.04173784498,0.00162501933911917,16.0583876432469,0.00483033693803243,2003
"402","Guarataro","Sucre",2.35495491272976,869.628622338215,0.00341810237952739,4700.39669275771,0.00270800069390296,16.0664371202378,0.00804947699088131,2004
"403","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4700.39669275771,0,16.0664371202378,0,2005
"404","Guarataro","Sucre",0.0941482929318846,869.628622338215,0.00341810237952739,4700.49084105064,0.000108262642826478,16.0667589287419,0.000321808504098916,2006
"405","Guarataro","Sucre",0.564959958354973,869.628622338215,0.00341810237952739,4701.05580100899,0.000649656581950967,16.0686900197199,0.00193109097799083,2007
